gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SENP2,1135.794494363835,-0.21945273170775745,0.0675366822400804,-3.2796248242238204,0.0010394521574951417,0.0022253817360206266
SENP3,2492.154518550163,0.1493192991975661,0.05671311847611687,2.6397902770799613,0.008295734605430306,0.015523408141673715
SENP3-EIF4A1,33571.123789675046,-0.10917939495290334,0.03386552439012402,-3.102738206822855,0.001917391712830067,0.003947971627556692
SENP5,917.4437859021722,0.05277738455131515,0.06638891190485242,0.798495215892283,0.42458316831387577,0.5131813201428934
SENP6,2153.549310199884,0.06663016356065003,0.050194973433740284,1.322734151857932,0.18592380199260883,0.25500233236687114
SENP7,231.9603280222118,-1.97560055386111,0.1318770895868338,-15.104326047579239,1.5164897402413217e-51,2.3382746832771215e-50
SENP8,184.29021264462102,-0.1133728821871651,0.14860182628358415,-0.7786963888137419,0.43615858385545825,0.5246067801166756
SEPHS1,5265.162733029672,0.053975037769081,0.04273145914594787,1.2747298292224192,0.2024048850038812,0.274402365588561
SEPHS2,1224.6290943080257,-0.06304117507734215,0.06801993529763026,-0.9877417132025685,0.3232791599005076,0.40850842334623466
SEPN1,4237.588839168642,-0.5202425971419645,0.042030556127086886,-12.422096400637345,1.982962249309964e-35,2.100950406178695e-34
SEPP1,21.11781058532829,1.4571144030778576,0.5548077867398361,3.1747874218924657,0.0014994630705961465,0.0031344494381560445
SEPSECS,158.61228856867297,-0.6075844791081144,0.14960603034269554,-4.152289327089167,3.2916573368257605e-05,8.37857558439555e-05
SEPT5-GP1BB,112.06692256015054,-2.690379797274187,0.2340440692690032,-11.659064274418734,2.0629702862275084e-31,1.962250886842478e-30
SEPT7L,4.66598143525481,0.47773156137381095,0.644859546580134,1.146648866282674,0.2515267716376737,0.32981893564968534
SEPT7P2,123.71124773490727,-0.6300131764832085,0.1738994180404908,-3.731191440612306,0.00019057632942726484,0.0004467012052817418
SEPW1,1998.5212360994203,0.2877372333151143,0.04595403304900543,6.268876137115152,3.63663255333827e-10,1.3696300905908972e-09
SERAC1,419.49642484240053,-0.06927951781587634,0.09545973610208537,-0.7324457286433683,0.463896556414814,0.5515203513697552
SERBP1,42003.985936133446,0.2289645130436994,0.027589129866498623,8.295062635104356,1.085280062591922e-16,5.896403489672647e-16
SERF1A,564.4724604519922,-0.1829283698387838,0.0779613782849393,-2.360333488357108,0.01825851304156028,0.032097768149494506
SERF1B,564.4724604519922,-0.1829283698387838,0.0779613782849393,-2.360333488357108,0.01825851304156028,0.032097768149494506
SERF2,17517.093733167392,0.18795027358207866,0.03570102783099988,5.18637271624149,2.1442945829064624e-07,6.686032440770292e-07
SERF2-C15ORF63,1281.4156927500949,0.19318402117937622,0.059103968808114804,3.275632722289124,0.0010542556495288194,0.0022550340423917914
SERGEF,396.87965842783507,0.3669929962155047,0.10190448745111735,3.6332261029807853,0.0002798995422627445,0.0006430668499678124
SERHL,55.574385195601145,0.2740113336747112,0.23581994504222198,1.222900925230825,0.22136711907285989,0.2961576580906899
SERHL2,38.781948119163054,-0.49474184640662106,0.2675497172666219,-1.9849424986962494,0.04715086934089242,0.07587390888010674
SERINC1,1423.9728956335962,-0.35742201363873466,0.05683147733805182,-6.308423634613757,2.818917576665486e-10,1.0719006904610895e-09
SERINC2,21585.73180737036,-1.255764163740035,0.04096813214876007,-30.719054294694654,3.168424570010242e-207,2.5104837741325176e-205
SERINC3,3507.7661506762065,-0.45584716052152796,0.046402256716342107,-9.849718974061942,6.873589555828718e-23,4.837511391607462e-22
SERINC4,172.04397066492595,0.13872879665875612,0.13945799436411097,1.018331332917573,0.308520522812718,0.3925245741993401
SERINC5,1041.1075698945085,1.1074124075243614,0.06410736127288845,17.335982867246337,2.5172687014135518e-67,5.083654840903465e-66
SERP1,2853.8731991059394,0.6608543552953683,0.04455139007240666,14.842339207094868,7.7988314158417075e-50,1.168766047478178e-48
SERP2,20.443534400715226,0.005991844477586343,0.37411657983878754,0.017024170094542577,0.9864173336176727,0.9895474064164472
SERPINA1,19805.63120657498,1.53315626567511,0.04282625535587202,35.83811511216351,2.8167487816874244e-281,3.331811416053125e-279
SERPINA10,1.5655928619968482,0.5998229170745426,1.0753623195996735,1.589455598343275,0.11195757087173888,0.16446530414583482
SERPINA3,20.544690848467937,3.5109607965026033,0.5595508841425992,6.556931712564654,5.492614949017313e-11,2.1817630980025593e-10
SERPINA5,24.755881909370196,-0.640518051327752,0.3376355208398005,-2.1172322949316578,0.03424013779406426,0.05689511156629583
SERPINA6,2.0547705955157216,3.6907703556974902,3.123271954758308,2.122722959675928,0.033777073885290075,0.05617639284326641
SERPINB1,3421.5831244434294,0.009930311900528193,0.05912495273435522,0.16722141726079795,0.8671958331474964,0.8996280772362676
SERPINB2,10.623799461967131,1.909727316665368,0.7128831748233961,3.322061295294763,0.0008935506231179392,0.0019314969741330208
SERPINB5,16.026175142130832,1.7458044934160164,0.49943127380869684,3.9692152688634113,7.210971546633758e-05,0.00017688296372723306
