gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TTC8,1660.428253343237,0.10616784004145842,0.05185634799298782,2.0952828842002273,0.03614585305222137,0.08296257898490722
TTC9,505.40792956501923,-0.2568958013506307,0.09034722215901483,-3.0406684559649255,0.0023605360247702686,0.007927283347712663
TTC9B,2.4773901937615506,0.05269790274281225,0.2619545686405104,1.1402920452823742,0.2541646507643456,
TTC9C,464.9347985401934,-0.05577721088154804,0.08879526606304056,-0.6705574770891065,0.5025024792648916,0.6466195269484528
TTF1,1127.0925435699903,-0.09476248162208635,0.0589650551301054,-1.6525913008521205,0.09841406971592224,0.19017046602521662
TTF2,1344.5300707969554,-0.15835980752450693,0.057205909407215025,-2.8452514906440127,0.00443763711807454,0.013772472971174569
TTI1,1431.1722423917743,0.20855117580890387,0.057941260453351226,3.696639556195043,0.00021847218418206475,0.0009441097768089448
TTI2,965.0241908672082,0.054617607072022886,0.0633604941232495,0.8642262196294618,0.3874636314095493,0.5393504815658097
TTK,4544.505071073922,-0.04676070020543131,0.047047670535166106,-1.0131451425760196,0.3109908385924174,0.460303038691026
TTL,2584.7695408275513,-0.23293027351758602,0.043912769519873274,-5.399694348835715,6.67545316833206e-08,5.319896147843985e-07
TTLL1,84.32974857219497,0.32403170472256,0.22899550330264515,2.0155961910534743,0.043842218405318885,0.09786848120147973
TTLL10,2.793477011247318,0.06203159420810808,0.26480994548489606,1.2970214959263333,0.19462379069221603,0.32423528671609164
TTLL11,105.71108176146767,-0.0018391858168269374,0.1600159457819274,-0.012014454183839075,0.9904140831173616,0.994431084806436
TTLL12,2306.281642495089,-0.2551852394226802,0.05831608470349343,-4.55002293857684,5.36400677846854e-06,3.141458870334035e-05
TTLL2,3.4151601189428464,0.053940061288151715,0.2641063471590384,1.051009024730962,0.29325444496598796,0.44057377166838924
TTLL3,75.24576039585611,0.793296876734449,0.24752914362127398,3.8538324280407115,0.00011628319692246725,0.000530737553670218
TTLL4,931.7291003337436,-0.18751504935855925,0.07348777894404662,-2.6689568275834152,0.0076087229599358566,0.021987334312240064
TTLL5,849.3952017087496,-0.09127308593713049,0.06740711418622286,-1.4072891820349123,0.1593416558392844,0.27726123669189773
TTLL6,11.639475313300814,-0.266433050483267,0.40287977209363285,-1.9333106586096787,0.05319793957942643,0.11454853868296763
TTLL7,100.65063694525575,1.5185509627722893,0.20254922482843102,7.845632206610487,4.307777474862991e-15,7.713444029616901e-14
TTLL9,2.2188084879851258,-0.0017790704207169767,0.25298332893345743,-0.035853741437518655,0.9713989811155496,
TTN,2390.6209629187006,0.136532356152165,0.05782606302518108,2.4362511959260096,0.014840374799007218,0.03904457072805003
TTN-AS1,212.57821877789507,-0.09788802775952896,0.12418738129360485,-0.9004976076706908,0.36785549787042293,0.519945110094899
TTPA,88.01985835136065,-0.024061758597576175,0.1595160282408621,-0.19356068782629274,0.8465198825339223,0.9085025637539202
TTPAL,3648.3878710892886,0.30411090093052207,0.03860254965618022,7.969559952004866,1.5924036505522647e-15,2.9707090112455884e-14
TTYH1,46.033618270710534,1.2472938267356817,0.35253647862634735,4.230606962057053,2.3306158779348363e-05,0.00012185144228049516
TTYH2,49.84691548965018,-0.19038113840354384,0.24183747838381708,-1.3171368766415947,0.18779274801238954,0.3152654142089588
TTYH3,2650.021268315306,0.3603205626821183,0.06769380515918871,5.506418757756585,3.6620684435856724e-08,3.0059799708506394e-07
TUB,1.102950894763113,-0.02994115424721259,0.25882336846773274,-0.8626503966712736,0.3883297126306524,
TUBA1A,19565.280755747568,-0.24131296442055822,0.03363966736490578,-7.159758657803463,8.0819216918242e-13,1.176896831985903e-11
TUBA1B,45426.13751647607,-0.3868556180046812,0.03832001997694202,-10.19911347996927,2.000905056506281e-24,7.157365885612835e-23
TUBA1C,20397.78591954782,-0.4300374619931173,0.04384212538428985,-9.89126246851204,4.542625735089979e-23,1.4915113887255435e-21
TUBA3D,3.8601614933626274,-0.031936974203753646,0.250706627185264,-0.4645349227775818,0.6422645449226322,0.7635305924699575
TUBA3FP,4.086184065534125,0.11170723717057272,0.2844475026765858,1.6309420540410038,0.10290254699447705,0.19701302761181735
TUBA4A,4215.184858699511,-0.2856465931813645,0.05085320049927901,-5.778621143640259,7.531530505143558e-09,6.806024143241261e-08
TUBA4B,89.92707420460822,-0.2026897223410688,0.17821506342142887,-1.484348102261069,0.1377165952516582,0.24738862238480316
